user,sku,category,query,click_time,query_time
02a9d0fdde03ce3b59593c74ea125fc10b769607,1222817,pcmcat186400050004,"Nikon d3100","2011-10-10 15:24:32.175","2011-10-10 15:23:42.201"
02acdad96228d31d4e67f8c227bd5008a4f3efaa,2620821,abcat0101001,"lcd tv","2011-10-16 01:54:08.573","2011-10-16 01:54:04.601"
02b1640a9d0df2c55e60ec9c05a86db6d6f27302,2971078,pcmcat247400050000,"hp pavilion laptop","2011-09-12 10:50:19.765","2011-09-12 10:49:04.029"
02b8e779a398b32418b7f6d43c0e26cdfdfb1ffc,6889584,abcat0410012,sd850,"2011-10-25 22:48:07.919","2011-10-25 22:47:11.687"
02babd8ed0dbd0e13fc452f8a53677b0dd9382f2,2539739,abcat0706001,Wiu,"2011-10-04 13:05:07.122","2011-10-04 13:04:32.86"
02bc29b393813ef32ae1c538cb61baf415874925,1303056,abcat0508009,"Mifi card","2011-08-12 15:10:10.895","2011-08-12 15:09:50.731"
02c63a78cec8675bee9cf8aeb9a804a5dc2ca638,1980124,pcmcat180400050000,ColumbusDay_CameraCamcorder_20111009,"2011-10-10 23:31:10.676","2011-10-10 23:30:41.922"
02cdaa5d781a1c1503318412230587a1c798d593,2873059,abcat0701001,"Xbox console","2011-09-18 15:10:29.195","2011-09-18 15:10:15.528"
02d26cd35c7a2c86ed666029523d70fed688bde8,8856865,pcmcat209700050013,"All in 1 touchscreen pc","2011-09-13 03:52:18.72","2011-09-13 03:51:43.152"
02d2f2c18a6663159238935e9ba149af833b5073,2390524,pcmcat209000050008,"Htc flyer","2011-10-30 13:03:26.465","2011-10-30 13:02:45.105"
02d3504bae8cdc80f8c27ae0d69134d87b5a6e00,3061302,abcat0703001,Playstation,"2011-08-19 12:05:10.525","2011-08-19 12:04:06.212"
02d52002d19751fa95af1748372696858a21af0c,2550164,cat02015,"the beatles","2011-09-21 23:13:46.404","2011-09-21 23:12:41.492"
02dd5805280459bb0c8876210c6225bd795e8d46,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-04 13:28:15.394","2011-09-04 13:28:11.321"
02e61c3cbf3dc61308956461e1ca8d56105fab3b,2506119,pcmcat193100050014,kindle,"2011-10-13 15:39:27.903","2011-10-13 15:38:55.781"
02e6330734d27e043f630f0cc25bb60d863d713a,3247045,cat02015,"transformors 3","2011-09-18 20:25:51.597","2011-09-18 20:25:40.104"
02ecfe7902d0837574d77f337cb584a0b3b2dba4,2506119,pcmcat193100050014,Kindle,"2011-09-09 14:51:18.064","2011-09-09 14:48:04.739"
02ee8315c29ba3f0dfb91b744774d268046e9c27,2873059,abcat0701001,"Xbox 360 consoles","2011-08-28 04:17:52.062","2011-08-28 04:17:22.518"
02ef938a0ca507dc752f0fa4a8e34c667b20df18,9947181,abcat0511004,ipad,"2011-10-10 19:28:59.519","2011-10-10 19:28:31.324"
02f054f686e1f862c04355f67902e21d44571fec,2842056,pcmcat209000050008,"Blackberry tablet","2011-08-29 09:58:22.361","2011-08-29 09:57:45.751"
02f91181f588436aa67434313263ddc0f5a9c108,2842092,pcmcat209000050008,"Hp touchpad","2011-08-21 20:44:17.55","2011-08-21 20:43:42.818"
02f91181f588436aa67434313263ddc0f5a9c108,2842056,pcmcat209000050008,"Hp touchpad","2011-08-21 20:44:41.394","2011-08-21 20:43:42.818"
02fd220f9586a0d940f30f44836db62a6067bdb9,9492426,pcmcat143000050007,Headphones,"2011-09-12 15:46:59.168","2011-09-12 15:46:45.144"
030a48e6ac50fdb0cb85f4d2a9ac391f47f56588,1853531,pcmcat164200050013,tablet,"2011-09-26 01:02:09.354","2011-09-26 00:59:37.76"
030ea1871cf25212191ab9dabb5861c3b76fadd6,9809492,pcmcat158900050018,"samsung dlp","2011-10-25 23:33:56.398","2011-10-25 23:32:37.39"
031149434e87b54f61ecac37397244b98b401069,2775225,pcmcat247400050000,ColumbusDay_Computer_20111009,"2011-10-09 21:31:35.246","2011-10-09 21:29:05.834"
031206b8d9bac4d22497a0812f88fbccfe5213d6,1232474,pcmcat144700050004,"Beats by dre","2011-10-21 14:15:36.034","2011-10-21 14:14:58.75"
031cfa5cf53679b5b84c43e6a8bcbaae7dcfea44,3061366,abcat0703001,Playstation,"2011-10-27 16:49:49.073","2011-10-27 16:46:07.589"
0320bd351628559305f5b0bdf8ceb0ecba5ac49d,2803428,abcat0706002,"Just dance 3","2011-10-23 11:31:49.757","2011-10-23 11:31:25.204"
032ed6066954dceddb51c96ec98e26fa5cd7ef56,2414049,pcmcat162100050040,"cell phone bundle","2011-10-12 09:40:30.993","2011-10-12 09:36:20.897"
033ee64592e25891eb370f074f7feedcb2d44e06,6889584,abcat0410012,sd850,"2011-10-25 22:03:59.189","2011-10-25 22:03:40.542"
034126ad9c650b86f6b494b465fd2dd0a27fdaa2,2842092,pcmcat209000050008,"Hp touchpad","2011-08-22 11:50:32.9","2011-08-22 11:49:39.692"
0341a54e422a192150faee8a4f680b71f4f948b9,2842092,pcmcat209000050008,"Hp touchpad","2011-08-28 10:05:04.793","2011-08-28 10:04:37.36"
034397da26227e4ff4e5eb13bddba9a0e427540c,9492426,pcmcat143000050007,"Senseheiner ear buds","2011-09-08 16:12:27.892","2011-09-08 16:11:49.201"
0343ed94909e8cc5dd0620076000801d4a03f2a6,2390524,pcmcat209000050008,"HTC flyer","2011-10-06 09:05:56.502","2011-10-06 09:05:16.563"
0344f04a443339c134892dd3132d8ce7a7937722,9755322,pcmcat247400050001,"Mac book pro","2011-10-19 22:54:28.238","2011-10-19 22:54:17.322"
0346f604acbd43c81475e03fd78b4a855e9acb03,2265381,pcmcat209000050008,Playbook,"2011-10-02 07:30:36.882","2011-10-02 07:30:20.201"
03481b2f7f65922261b9674b64732157a0a86c69,1945595,pcmcat209000050007,"I pad 2","2011-08-19 17:41:06.494","2011-08-19 17:40:16.981"
034b6d9ce06f775eef6b0d9dd52b54b757cfccb6,1331156,pcmcat128700050041,"Apple tv","2011-08-27 15:56:44.431","2011-08-27 15:56:16.046"
034b6ff1f5f14fdf21e61e9e62fafecd1448447b,1251336,abcat0715007,Wii,"2011-09-29 17:12:20.058","2011-09-29 17:11:26.372"
034b832db444f31daa9b429b70a0618d73d0c2cf,1251336,abcat0715007,"xbox games","2011-10-19 23:50:59.289","2011-10-19 23:50:15.764"
034bb529cca43ce66dbdf5fc81bacfc660964450,9225377,abcat0201011,"iPod touch","2011-09-10 16:08:49.541","2011-09-10 16:08:39.103"
0356318e68a84baa9da66fbb2c73dd6573cb777d,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-02 11:35:19.874","2011-09-02 11:35:15.902"
035658ead035857a116dca98212e30aabf4e4a1f,1251336,abcat0715007,"x-box 360","2011-10-25 23:06:26.358","2011-10-25 23:05:45.099"
035665932d057b7ba68e859078f3389266608cc3,9945474,pcmcat186100050006,"hd tv","2011-10-26 00:23:49.345","2011-10-26 00:22:08.477"
03773ffb830c6ddd3b3876057d444cb972e7b788,1945595,pcmcat209000050007,"HP tablet","2011-08-20 14:14:40.933","2011-08-20 14:13:50.912"
037bd3ba1b112634b7ca7ade12b025a35c9986ab,8208389,pcmcat147700050016,"Remote control","2011-09-04 10:50:49.817","2011-09-04 10:50:28.255"
037d604cd0fd4252589eaa8f721c37991f279a0f,3143987,cat02012,"Tha carter iv","2011-08-29 19:05:31.101","2011-08-29 19:05:20.55"
037e4462bdef9a23a428ce0487b6de97c33ce91b,1945531,pcmcat209000050007,ipad2,"2011-09-10 12:54:02.591","2011-09-10 12:53:50.248"
0383b562d69ed282eec7d5096f53ce6b1dc25004,1987075,pcmcat180400050000,canon,"2011-10-23 19:38:44.736","2011-10-23 19:37:22.78"
0385ab5371debf0ef22fd3fdf0e9da6e461efe7c,2842056,pcmcat209000050008,"Hp touchpad","2011-08-25 16:45:21.947","2011-08-25 16:45:07.297"
038c3c2a115434579e616f08b05f8eb31bb67f11,2550164,cat02015,"star wars","2011-09-16 18:20:41.075","2011-09-16 18:20:32.839"
0397da025f6f192b4f94534d0c7c6925f87c69fb,1331156,pcmcat128700050041,tablet,"2011-10-30 17:36:25.924","2011-10-30 17:35:41.815"
039d599acccfa1b6a60bfe644ab102aca1c69c3f,2620821,abcat0101001,"lcd tv","2011-10-21 17:50:10.607","2011-10-21 17:50:06.333"
039ff490afa77f7f4b7da0805fda9fc7fa109b39,9755322,pcmcat247400050001,notebooks,"2011-10-29 14:36:09.328","2011-10-29 14:34:09.548"
03a402145b0aa5e99142d164a9e16648434196e4,2842056,pcmcat209000050008,iPad,"2011-09-04 10:43:06.468","2011-09-04 10:42:41.592"
03a8252f06f155910993e69f1ec168181bb0484d,9225377,abcat0201011,"iPod touch","2011-08-13 03:10:13.851","2011-08-13 03:09:59.472"
03ac05133a43d0836e63be7d907140cac6b70dc5,9225411,abcat0201011,Macintos,"2011-08-11 11:21:51.512","2011-08-11 11:21:18.518"
03afae3568f092120c909ab9de61f0b44697ffd8,9420361,pcmcat183800050007,"Laptop chargers","2011-10-21 23:07:51.372","2011-10-21 23:07:22.342"
03b47d9f1207735b3ef807b39213f0c2421dd4af,3061302,abcat0703001,"blu ray","2011-10-25 22:25:57.951","2011-10-25 22:25:18.558"
03b4b2a3131b2ff6ba47f0c3dd6f5b30c95e0117,9492426,pcmcat143000050007,"Dr dre tour","2011-09-22 00:46:26.652","2011-09-22 00:44:22.847"
03b70a66a022f74bf8ea5cd964bbd5eda76392cc,1049236,pcmcat209400050001,"Iphone 4","2011-09-17 18:31:12.54","2011-09-17 18:30:49.711"
03bc545b3cbb22cc6160311d1fad568a9f21d6f4,1049236,pcmcat209400050001,iPhone,"2011-09-25 00:33:00.067","2011-09-25 00:29:22.383"
03c51eee94a26041ce4227dc4926486cd0a47689,2842056,pcmcat209000050008,"touch pad","2011-08-22 18:57:57.984","2011-08-22 18:57:42.351"
03cbdc056b214234705dd5cc75c31d86bb621777,1945531,pcmcat209000050007,Ipad2,"2011-09-09 18:36:27.125","2011-09-09 18:35:42.892"
03cc39cf421332c3cb39d0c4a8fd1008b75f4247,9225377,abcat0201011,"mp3 player","2011-10-19 22:18:53.931","2011-10-19 22:17:58.108"
03de11f00b9c06e6526c9fa4f991ee92c2ba34d0,2390524,pcmcat209000050008,"Htc tablet","2011-10-16 10:36:52.19","2011-10-16 10:36:40.394"
03df12ca93de186b6611ae561605739f72e5ac8e,9225411,abcat0201011,iPod,"2011-09-18 16:41:06.616","2011-09-18 16:40:04.514"
03e260d60dcf0f8b215de752d1d6052b0a535bd6,2969477,pcmcat247400050000,laptop,"2011-08-23 20:03:53.879","2011-08-23 20:02:20.634"
03e5f9c55568c3ac6ede2536f9af59e1656db534,9420361,pcmcat183800050007,"Dell Computer charger","2011-09-21 21:34:59.416","2011-09-21 21:34:50.199"
03efb3e122b07c5ac219806ff3743869a88289b3,1945531,pcmcat209000050007,Ipad,"2011-09-05 10:01:27.27","2011-09-05 09:58:50.884"
03f0a83282a0eeaf57061891e4a588495f48e989,2842056,pcmcat209000050008,touchpad,"2011-08-24 03:32:47.9","2011-08-24 03:32:25.621"
03f766db86400880225024515957ca19a8754bd9,2173056,abcat0703002,batman,"2011-09-18 00:55:01.755","2011-09-18 00:54:47.832"
03fa64e926d319cc922f50e3b53d617748b9f3ac,2390524,pcmcat209000050008,"htc flyer","2011-10-06 08:37:46.153","2011-10-06 08:37:40.501"
04025dc64e7910cc77973ba6babf3340f25d0f81,1987075,pcmcat180400050000,"Canon t3","2011-10-10 07:40:42.998","2011-10-10 07:37:01.232"
0406b3f8599be6eb6551b29bb718861b72302351,2658077,pcmcat190000050013,"apple imac","2011-10-23 01:53:23.712","2011-10-23 01:53:18.725"
0407d4e5a98207e9d086561606982909fc089568,2842056,pcmcat209000050008,"Hp tablet","2011-09-04 10:00:16.522","2011-09-04 09:59:02.181"
0407fe24b545e34847095c9b7a2876c82ce2b279,3108109,pcmcat247400050001,"Apple computer","2011-08-17 06:15:49.402","2011-08-17 06:14:52.201"
0409c652dbb40b4dc1a96a782f79bc999a14f4be,2842056,pcmcat209000050008,"hp touchpad","2011-08-28 18:52:21.716","2011-08-28 18:52:04.491"
040c55afa46df72375938e047ec079d060478365,1230537,pcmcat201900050009,"Sound tower for ipod","2011-10-30 11:05:29.105","2011-10-30 11:05:13.355"
040d296d55f92d919656d013cdd760dfd442e302,3303069,pcmcat248500050020,"wii game system","2011-10-25 23:45:41.251","2011-10-25 23:45:35.618"
0416b4e33b79f3f01d51d05fcc98278eb2b03d4c,2817582,pcmcat209000050008,Samsung,"2011-09-01 16:13:24.278","2011-09-01 16:10:40.297"
04191f4e72ab02f7a4fe967a0b7b97fcf6fdd738,2817743,pcmcat209000050008,"samsung 32gb tab","2011-09-08 20:48:27.117","2011-09-08 20:48:17.537"
041bb1d72c99c20562fa8830fd0f0287297bcc57,2836657,abcat0503013,Sb5101,"2011-09-26 15:28:07.946","2011-09-26 15:24:38.964"
041fccd5d70aa7c0c96cf2271f196e550b127c27,9836718,pcmcat144700050004,"Beats headphones","2011-10-17 09:55:23.435","2011-10-17 09:54:46.915"
0428fb1f1888edb9c29a0b55a45bcf868d7f3893,2138389,abcat0101001,"lcd tv","2011-10-08 07:05:14.483","2011-10-08 07:04:55.623"
042cbf5a91267637c7149dcf8b86f1e71c1c7d1f,3103247,cat02015,Thor,"2011-09-13 16:31:54.801","2011-09-13 16:30:37.035"
042e03f9d553d49b05c6fc94acd9f0b4ec32775f,9945474,pcmcat186100050006,Box,"2011-09-02 16:31:38.167","2011-09-02 16:30:05.722"
0436571c17dc13947f655773d44fa074b3a50f62,1945531,pcmcat209000050007,Ipad,"2011-10-03 00:58:15.464","2011-10-03 00:57:46.953"
043981adc2b8e1e957de12e5b17734d103e8ab4c,2969477,pcmcat247400050000,FallSale_Computers_20110930,"2011-09-30 11:23:39.087","2011-09-30 11:19:10.839"
044e05477e6cfeff7aaf0a603fbaf54fb136e10c,2390524,pcmcat209000050008,"NYC flyer","2011-10-01 22:39:27.122","2011-10-01 22:39:17.373"
04512bd4da50b6b13aa9cbaf882295fbe1b29bde,1946197,pcmcat209000050008,"android tablets","2011-08-20 18:57:44.971","2011-08-20 18:55:42.603"
0452fa06d7630da355bce30291f8cc169590ba1e,1945531,pcmcat209000050007,"iPad 2","2011-09-05 18:04:42.965","2011-09-05 18:04:29.184"
0454109b7a4bb82bd257319e1a87242fcedbae74,2339322,pcmcat209000050007,"Samsung galaxy 10.1","2011-09-04 15:59:57.861","2011-09-04 15:57:02.487"
0458e1cb881c2b96834bb0878bedcb65d768e132,9172799,pcmcat189600050008,Laptop,"2011-10-03 10:58:58.634","2011-10-03 10:58:34.664"
046723c53eca767b82f32219c23990a0033a5409,2842056,pcmcat209000050008,"Hp touchpad","2011-09-10 22:17:55.776","2011-09-10 22:17:22.388"
046954d7930810e8011c18ad24af57f97d80febe,9225377,abcat0201011,"Make a payment","2011-09-19 21:54:40.456","2011-09-19 21:54:36.818"
04699d003f4ee8960b5a0954153a6205e82ae4cb,2989098,abcat0208011,"wireless speakers","2011-10-19 23:15:29.341","2011-10-19 23:15:07.45"
046bcfdfad9975c3eb5896eec36ee0dbe1a080b0,8208389,pcmcat147700050016,playstation,"2011-09-11 08:43:53.513","2011-09-11 08:43:21.052"
046ca2890c28acd9799448ace4b1c4df1d95d6cf,2225047,abcat0503002,"linksys router","2011-10-25 23:47:01.848","2011-10-25 23:46:29.694"
04793d9975b9d5ec04f2bb28da177e11e02f69c2,2842056,pcmcat209000050008,"htc flyer","2011-10-06 07:32:53.11","2011-10-06 07:32:40.966"
047b10543f1c54fca00064f7bdb39880774722bf,2300417,pcmcat209400050001,"sony lcd","2011-10-26 00:39:24.759","2011-10-26 00:37:20.902"
047c9cfe63356af98664d58811c6b08a73f8aa10,2620821,abcat0101001,"lcd tv","2011-10-15 20:51:39.004","2011-10-15 20:51:25.668"
047ede665a17eb2c84705704cbb405003d3fdf44,3168067,cat02713,employment,"2011-09-01 23:12:32.03","2011-09-01 23:10:49.699"
04812b6d6131d8f0eafe7036582e4823e5cf7364,8915178,pcmcat143700050032,"ipod car","2011-10-25 22:53:53.158","2011-10-25 22:53:26.159"
0482baf98ff97a32ae3880374353c6d022e05aa6,2989098,abcat0208011,"Speaker bose","2011-10-29 12:15:43.391","2011-10-29 12:13:34.888"
04840589b8c89f64309412b7bbdaa03bae06e295,3232178,cat02012,"Carter IV","2011-08-29 17:47:35.42","2011-08-29 17:47:05.739"
048566e0e3d21b642f86c3a57a0cfae97784a6f6,2339322,pcmcat209000050007,iPad,"2011-09-25 20:27:18.304","2011-09-25 20:23:03.428"
0487d7e385ad7c04be755ec89cf4e917d089cfca,3487784,pcmcat209400050001,"iPhone 4s","2011-10-08 07:33:13.97","2011-10-08 07:31:23.813"
048a6b9493db2505c6f171375078216f72f17716,1945531,pcmcat209000050007,Ipad,"2011-08-13 16:27:32.177","2011-08-13 16:27:01.526"
048b538654c5204c44b4f031e5e2ebc5b9d442bf,1331156,pcmcat128700050041,"Apple tv","2011-08-27 11:05:09.364","2011-08-27 11:04:46.45"
048df9741529c5373ddbb21467d643d7dd321182,2375201,abcat0703002,"nfl 12","2011-08-25 19:58:22.764","2011-08-25 19:57:56.095"
048e137b9ef9dc5695e1d954524650eb97ab705e,9492426,pcmcat143000050007,headsets,"2011-10-01 15:16:40.139","2011-10-01 15:15:35.078"
04941f84b34ee506f810361d6039a111438f1ead,3487784,pcmcat209400050001,"iPhone 4s","2011-10-15 06:49:29.575","2011-10-15 06:48:45.025"
0496f2a8cfe287a9b277cf5da414a2b80097a5cb,8913606,pcmcat144700050004,"Dr dre beats headphones","2011-09-27 05:32:06.35","2011-09-27 05:31:03.461"
04a40f223c50620ebad2f644f004db8a7c0c6dbc,8915178,pcmcat143700050032,ipod,"2011-10-28 11:24:17.806","2011-10-28 11:21:34.727"
04a6e2ec1c5b706e4c5914e21e2eff25665e1767,9755395,pcmcat247400050001,macbook,"2011-08-22 19:53:05.33","2011-08-22 19:52:41.878"
04b8234a28431130cc1ed548a9c7c72ed5860b7c,6889584,abcat0410012,canon,"2011-10-19 23:42:13.418","2011-10-19 23:41:38.974"
04bd9b5958e142628fe92c3f816b3349ba9cb2d6,1230537,pcmcat201900050009,iPhone,"2011-10-16 23:22:51.934","2011-10-16 23:21:19.629"
04bf953361f43de5290c4dd70ad1a99fc202adfb,2539739,abcat0706001,Wii,"2011-10-03 19:32:49.509","2011-10-03 19:32:05.16"
04c5211f7615a0678c0907e3a84d71e315adac28,2138389,abcat0101001,"lcd tv","2011-10-06 23:47:25.089","2011-10-06 23:47:21.535"
04ca6da6ce4eacfd14607c8a9ef1031a74c1a5a5,2842092,pcmcat209000050008,"Hp touchpad","2011-09-30 19:13:19.454","2011-09-30 19:13:01.371"
04cc9db43b15554bc4fbeff23ccac5153bc79ff1,2224084,pcmcat244700050008,"on star","2011-08-20 11:59:38.489","2011-08-20 11:59:09.943"
04ccca48e49be175245c436e40210c5cbcf3efae,9225411,abcat0201011,"ipod touch","2011-08-14 13:34:55.231","2011-08-14 13:33:37.531"
04ce38e6710d032a253be090c0252256d90fcaba,2049039,abcat0401004,Nikon,"2011-09-18 19:38:22.494","2011-09-18 19:38:02.288"
04cfddac31fbbb6a0dc6a12fec9391fbe8030b6f,2550164,cat02015,"Star wars","2011-08-13 08:06:46.578","2011-08-13 08:05:14.552"
04e1f41a7a889c2a4df79b8a8fb28c8d105fedb5,2809771,pcmcat209000050008,"samsung galaxy tablet","2011-09-12 07:44:14.772","2011-09-12 07:43:45.492"
04e44778392c40fa35b6a1757d7d50672cd657bf,1987075,pcmcat180400050000,"Cannon t3","2011-09-13 21:13:42.113","2011-09-13 21:12:38.13"
04e588bb99232f9f157e0c971f175bd344e0272a,9225377,abcat0201011,"ipod touch","2011-08-23 19:24:57.251","2011-08-23 19:22:50.276"
04e5994b2d45ae4b840845c1494a39db2532a97a,3108109,pcmcat247400050001,MacBook,"2011-10-22 10:13:21.28","2011-10-22 10:10:50.639"
04ec5af49a906b3129b4a29b30016807c241e0f7,2390524,pcmcat209000050008,flyer,"2011-10-06 08:22:38.723","2011-10-06 08:22:23.087"
04f3af3060a0b173d6e6f4a554bb65f396ca8bee,2842092,pcmcat209000050008,"HP touchpad","2011-09-09 12:05:43.322","2011-09-09 12:04:20.493"
04f71e3607145ae3f2269082155ec03b3ba5cd52,1331156,pcmcat128700050041,Appletv,"2011-10-16 16:57:08.877","2011-10-16 16:53:41.443"
04f88c44d83e1417f2eb4006ca8bc87e9c4676a5,1980124,pcmcat180400050000,"Canon 600d","2011-10-09 04:25:17.694","2011-10-09 04:25:00.425"
04fd14c58f02de4dddb558d447562f1928cbfe38,9755322,pcmcat247400050001,"MacBook air","2011-10-02 07:00:03.51","2011-10-02 06:57:38.339"
04febf92fb9a5d4f40abbe5c7cb0f002eeb4af11,9755322,pcmcat247400050001,"macbook pro","2011-09-14 16:35:04.499","2011-09-14 16:33:27.076"
05162c93a7729d09182b5dd7a713bb5e4eb4494b,3061302,abcat0703001,"ps3 systems","2011-10-19 18:12:58.462","2011-10-19 18:12:47.79"
0517c5a0b906851f0e9c8e474f0088514e91fdaa,3061302,abcat0703001,"Play station","2011-10-19 11:48:49.523","2011-10-19 11:48:35.568"
0519aa04b3f1e3b3862daccd23ff8d9e3be05be3,1331156,pcmcat128700050041,tv,"2011-10-22 11:53:48.192","2011-10-22 11:52:19.728"
051e359661638fca68e40d1d180741798d0c32c1,2893174,abcat0101001,"lcd tv","2011-10-26 18:14:40.992","2011-10-26 18:14:36.954"
052356770af45c183c4d9e3f8b206cbc3c43417a,2658077,pcmcat190000050013,"Desk top computers","2011-09-30 15:35:11.786","2011-09-30 15:34:22.882"
05235bfc99bccff9094f832f10c5bfe441b3af63,9755322,pcmcat247400050001,"Apple Mac book","2011-09-15 12:28:10.392","2011-09-15 12:27:55.172"
052916bcf16183c8645aff0a2fc81e65552a94ba,2809771,pcmcat209000050008,"iconia a","2011-09-05 01:30:10.559","2011-09-05 01:29:04.792"
052a0c8bef056e261d608699a53f79bb3d0fcc3b,2550164,cat02015,"Star wars","2011-09-18 22:07:00.067","2011-09-18 22:06:38.431"
05397fcd744df52422e5b5157c868e4c7645a638,9809492,pcmcat158900050018,"LCD projector","2011-09-20 10:51:41.322","2011-09-20 10:50:20.783"
053d04c27964d261a1e4a2dcd916bbb88400661f,9836718,pcmcat144700050004,"Dr dre beats","2011-10-07 20:03:23.045","2011-10-07 20:03:02.609"
0540eebcbcf61cf3c5424b67a96801064be0d15a,2265381,pcmcat209000050008,Tablets,"2011-10-04 05:46:40.664","2011-10-04 05:43:51.679"
05415ee851b433c825694a0fd4d1fa919b7c2b70,9809492,pcmcat158900050018,projector,"2011-10-24 09:45:31.072","2011-10-24 09:44:18.333"
0548a52470d59d77d5df9484f1623a78caee9853,2842056,pcmcat209000050008,Ipad,"2011-09-01 21:10:00.658","2011-09-01 21:09:44.303"
054a74110436a8017705b2c9fad478ec1bf89547,1535836,pcmcat247400050001,mac,"2011-10-10 16:11:32.16","2011-10-10 16:09:52.878"
054c54f9e053c8819eebc874a8e72dad08953c45,2339322,pcmcat209000050007,"I pad","2011-09-19 23:19:42.79","2011-09-19 23:18:00.049"
0551d86eadb97c7eee15426b1a8b300556a222e2,9225411,abcat0201011,"portable tv","2011-10-19 23:12:07.461","2011-10-19 23:11:42.161"
055bebc669c826e07b27563a513e6f6145440024,3061302,abcat0703001,sony,"2011-10-05 01:37:54.831","2011-10-05 01:37:52.152"
05609bce3e55977fda7c63fc418780e03cc34580,2925714,pcmcat247400050000,"Hard drive","2011-08-29 17:20:36.698","2011-08-29 17:17:41.458"
056360be1280690321a62fa5206287c3d713365e,1232474,pcmcat144700050004,"Beats by dre","2011-10-24 13:54:49.013","2011-10-24 13:54:21.879"
0567769dc6b176c3c56554c2afdfd6b5f73260a0,9836718,pcmcat144700050004,"beats by dr dre","2011-10-11 13:58:03.48","2011-10-11 13:57:52.243"
0568b4a5f63625d656006a42fa6d16da62c41f05,2224084,pcmcat244700050008,"On star","2011-08-12 08:31:07.408","2011-08-12 08:30:36.944"
056a77d0e8f3e4987f2b56c70a0c4e43ff36360d,9420361,pcmcat183800050007,"Dell charger","2011-09-30 18:15:15.913","2011-09-30 18:13:49.701"
056b731ec69b7a93527ae4cb82028f3b6b10fc49,9947181,pcmcat253300050012,"fax machine","2011-10-06 23:55:00.833","2011-10-06 23:54:52.116"
0584bad73af878fa138371e0dc625b914bcdbe70,8229044,abcat0503013,modem,"2011-10-25 23:27:19.314","2011-10-25 23:26:43.521"
0585358d7b50cbfbc97881f33292ec1c5b6e27e0,2873059,abcat0701001,Apple,"2011-09-10 08:34:44.853","2011-09-10 08:30:25.909"
05899ccd262da6fc46757f7b75dca13ec90e3d37,2550164,cat02015,starwars,"2011-09-11 09:50:12.201","2011-09-11 09:49:58.502"
058aac13ec3148b04f53b84bb15f021d81981c66,3061302,abcat0703001,"ps3 consoles","2011-10-09 10:36:00.666","2011-10-09 10:34:55.179"
058b1840fa06926ba0d7ac2bc6657c47d9c15cf1,2842056,pcmcat209000050008,"Hp touchpad","2011-08-21 11:49:40.226","2011-08-21 11:49:25.926"
058d2c76c18c7e99cfb87a95bfadfeecd65754c0,1049236,pcmcat209400050001,"Iphone 4","2011-10-18 17:52:24.622","2011-10-18 17:48:16.736"
